input,combined,chebyshev,cheon,
-0.933101,2.01107e-07,-0.999353,-0.999991,
-0.932979,1.8304e-07,-0.999409,-0.99999,
-0.932857,2.15511e-07,-0.999534,-0.99999,
-0.932735,2.57539e-07,-0.999713,-0.99999,
-0.932613,2.31226e-07,-0.999924,-0.99999,
-0.932491,1.82089e-07,-1.00014,-0.99999,
-0.932369,2.01878e-07,-1.00035,-0.99999,
-0.932247,1.90276e-07,-1.00051,-0.99999,
-0.932125,1.95179e-07,-1.00062,-0.99999,
-0.932003,2.21764e-07,-1.00065,-0.99999,
-0.931881,1.81919e-07,-1.00061,-0.99999,
-0.931759,1.75991e-07,-1.0005,-0.99999,
-0.931636,1.78363e-07,-1.00033,-0.999989,
-0.931514,2.14978e-07,-1.00013,-0.999989,
-0.931392,2.12444e-07,-0.999911,-0.999989,
-0.93127,1.79756e-07,-0.999702,-0.999989,
-0.931148,2.26515e-07,-0.999528,-0.999989,
-0.931026,2.01688e-07,-0.999406,-0.999989,
-0.930904,1.97012e-07,-0.999352,-0.999989,
-0.930782,1.83121e-07,-0.99937,-0.999989,
-0.93066,2.11136e-07,-0.999459,-0.999989,
-0.930538,2.15322e-07,-0.999609,-0.999989,
-0.930416,1.90846e-07,-0.999802,-0.999989,
-0.930294,2.08852e-07,-1.00002,-0.999988,
-0.930172,2.35806e-07,-1.00023,-0.999988,
-0.930049,1.98398e-07,-1.00042,-0.999988,
-0.929927,2.15208e-07,-1.00056,-0.999988,
-0.929805,2.16609e-07,-1.00064,-0.999988,
-0.929683,1.66375e-07,-1.00065,-0.999988,
-0.929561,1.71367e-07,-1.00058,-0.999988,
-0.929439,2.22556e-07,-1.00046,-0.999988,
-0.929317,1.72427e-07,-1.00028,-0.999988,
-0.929195,1.93218e-07,-1.00007,-0.999988,
-0.929073,1.82423e-07,-0.999855,-0.999987,
-0.928951,1.86989e-07,-0.999656,-0.999987,
-0.928829,1.91558e-07,-0.999494,-0.999987,
-0.928707,2.07156e-07,-0.999388,-0.999987,
-0.928585,2.14735e-07,-0.999349,-0.999987,
-0.928462,2.02249e-07,-0.999381,-0.999987,
-0.92834,1.87492e-07,-0.99948,-0.999987,
-0.928218,2.02787e-07,-0.999635,-0.999987,
-0.928096,1.95052e-07,-0.99983,-0.999987,
-0.927974,2.00758e-07,-1.00004,-0.999986,
-0.927852,1.89635e-07,-1.00025,-0.999986,
-0.92773,1.78802e-07,-1.00043,-0.999986,
-0.927608,1.91819e-07,-1.00057,-0.999986,
-0.927486,2.51146e-07,-1.00064,-0.999986,
-0.927364,2.30973e-07,-1.00065,-0.999986,
-0.927242,2.31443e-07,-1.00058,-0.999986,
-0.92712,1.96349e-07,-1.00045,-0.999986,
-0.926997,2.02282e-07,-1.00028,-0.999986,
-0.926875,2.33617e-07,-1.00007,-0.999985,
-0.926753,2.36054e-07,-0.999862,-0.999985,
-0.926631,2.05511e-07,-0.999664,-0.999985,
-0.926509,1.86513e-07,-0.999502,-0.999985,
-0.926387,1.95795e-07,-0.999393,-0.999985,
-0.926265,1.91745e-07,-0.999348,-0.999985,
-0.926143,1.76449e-07,-0.999372,-0.999985,
-0.926021,1.64475e-07,-0.999462,-0.999985,
-0.925899,1.9339e-07,-0.999609,-0.999984,
-0.925777,1.91946e-07,-0.999797,-0.999984,
-0.925655,2.03955e-07,-1.00001,-0.999984,
-0.925533,1.78051e-07,-1.00021,-0.999984,
-0.92541,2.11514e-07,-1.0004,-0.999984,
-0.925288,1.72887e-07,-1.00054,-0.999984,
-0.925166,1.86803e-07,-1.00063,-0.999984,
-0.925044,1.92077e-07,-1.00065,-0.999984,
-0.924922,1.68083e-07,-1.00061,-0.999983,
-0.9248,1.98651e-07,-1.0005,-0.999983,
-0.924678,2.02078e-07,-1.00034,-0.999983,
-0.924556,2.02155e-07,-1.00014,-0.999983,
-0.924434,2.33233e-07,-0.999932,-0.999983,
-0.924312,1.86509e-07,-0.99973,-0.999983,
-0.92419,1.92559e-07,-0.999556,-0.999983,
-0.924068,2.24956e-07,-0.999429,-0.999982,
-0.923946,2.13579e-07,-0.99936,-0.999982,
-0.923823,2.09805e-07,-0.999357,-0.999982,
-0.923701,2.08917e-07,-0.99942,-0.999982,
-0.923579,1.97723e-07,-0.999543,-0.999982,
-0.923457,1.61107e-07,-0.999713,-0.999982,
-0.923335,1.95027e-07,-0.999912,-0.999982,
-0.923213,1.78511e-07,-1.00012,-0.999981,
-0.923091,1.92297e-07,-1.00032,-0.999981,
-0.922969,1.84998e-07,-1.00048,-0.999981,
-0.922847,2.09102e-07,-1.00059,-0.999981,
-0.922725,1.80681e-07,-1.00065,-0.999981,
-0.922603,2.12769e-07,-1.00064,-0.999981,
-0.922481,2.10023e-07,-1.00057,-0.999981,
-0.922359,2.15586e-07,-1.00043,-0.99998,
-0.922236,1.84248e-07,-1.00026,-0.99998,
-0.922114,2.19473e-07,-1.00006,-0.99998,
-0.921992,1.3836e-07,-0.99985,-0.99998,
-0.92187,2.07559e-07,-0.999659,-0.99998,
-0.921748,1.86364e-07,-0.999501,-0.99998,
-0.921626,1.87772e-07,-0.999394,-0.99998,
-0.921504,1.95059e-07,-0.999346,-0.999979,
-0.921382,1.94523e-07,-0.999364,-0.999979,
-0.92126,2.01094e-07,-0.999446,-0.999979,
-0.921138,2.22057e-07,-0.999581,-0.999979,
-0.921016,2.04057e-07,-0.999759,-0.999979,
-0.920894,1.57121e-07,-0.99996,-0.999979,
-0.920772,1.97261e-07,-1.00016,-0.999978,
-0.920649,2.4081e-07,-1.00035,-0.999978,
-0.920527,1.73028e-07,-1.00051,-0.999978,
-0.920405,1.94888e-07,-1.00061,-0.999978,
-0.920283,1.89252e-07,-1.00065,-0.999978,
-0.920161,1.94692e-07,-1.00063,-0.999978,
-0.920039,2.05939e-07,-1.00055,-0.999977,
-0.919917,2.27493e-07,-1.00041,-0.999977,
-0.919795,2.1003e-07,-1.00024,-0.999977,
-0.919673,2.14148e-07,-1.00004,-0.999977,
-0.919551,1.6795e-07,-0.999835,-0.999977,
-0.919429,1.95421e-07,-0.999647,-0.999977,
-0.919307,2.35891e-07,-0.999494,-0.999976,
-0.919185,2.11136e-07,-0.99939,-0.999976,
-0.919062,1.81895e-07,-0.999346,-0.999976,
-0.91894,1.79772e-07,-0.999364,-0.999976,
-0.918818,2.0509e-07,-0.999444,-0.999976,
-0.918696,1.74881e-07,-0.999578,-0.999976,
-0.918574,2.30391e-07,-0.999752,-0.999975,
-0.918452,2.00241e-07,-0.99995,-0.999975,
-0.91833,2.20829e-07,-1.00015,-0.999975,
-0.918208,2.46626e-07,-1.00034,-0.999975,
-0.918086,2.38963e-07,-1.0005,-0.999975,
-0.917964,1.69223e-07,-1.0006,-0.999974,
-0.917842,1.8623e-07,-1.00065,-0.999974,
-0.91772,2.07529e-07,-1.00064,-0.999974,
-0.917598,2.30243e-07,-1.00057,-0.999974,
-0.917475,2.173e-07,-1.00044,-0.999974,
-0.917353,1.72397e-07,-1.00027,-0.999974,
-0.917231,2.20107e-07,-1.00008,-0.999973,
-0.917109,2.11948e-07,-0.999875,-0.999973,
-0.916987,1.67248e-07,-0.999685,-0.999973,
-0.916865,1.92326e-07,-0.999525,-0.999973,
-0.916743,2.02425e-07,-0.99941,-0.999973,
-0.916621,2.16828e-07,-0.99935,-0.999972,
-0.916499,2.03354e-07,-0.999351,-0.999972,
-0.916377,1.93995e-07,-0.999413,-0.999972,
-0.916255,2.08405e-07,-0.99953,-0.999972,
-0.916133,2.04589e-07,-0.999691,-0.999972,
-0.91601,1.9528e-07,-0.999881,-0.999971,
-0.915888,2.12708e-07,-1.00008,-0.999971,
-0.915766,1.71879e-07,-1.00027,-0.999971,
-0.915644,2.16029e-07,-1.00044,-0.999971,
-0.915522,1.74944e-07,-1.00057,-0.999971,
-0.9154,2.09612e-07,-1.00064,-0.99997,
-0.915278,1.64047e-07,-1.00066,-0.99997,
-0.915156,2.13657e-07,-1.00061,-0.99997,
-0.915034,2.15631e-07,-1.00051,-0.99997,
-0.914912,2.00677e-07,-1.00036,-0.99997,
-0.91479,1.84152e-07,-1.00017,-0.999969,
-0.914668,2.08168e-07,-0.999975,-0.999969,
-0.914546,1.93381e-07,-0.999779,-0.999969,
-0.914423,2.15068e-07,-0.999603,-0.999969,
-0.914301,2.39608e-07,-0.999464,-0.999968,
-0.914179,2.10908e-07,-0.999374,-0.999968,
-0.914057,1.89894e-07,-0.999341,-0.999968,
-0.913935,2.06412e-07,-0.999368,-0.999968,
-0.913813,2.15398e-07,-0.999453,-0.999968,
-0.913691,1.98141e-07,-0.999588,-0.999967,
-0.913569,1.978e-07,-0.99976,-0.999967,
-0.913447,2.19623e-07,-0.999954,-0.999967,
-0.913325,1.69044e-07,-1.00015,-0.999967,
-0.913203,1.77753e-07,-1.00034,-0.999966,
-0.913081,1.8745e-07,-1.00049,-0.999966,
-0.912959,2.36021e-07,-1.0006,-0.999966,
-0.912836,2.11022e-07,-1.00065,-0.999966,
-0.912714,1.81786e-07,-1.00065,-0.999966,
-0.912592,2.08683e-07,-1.00059,-0.999965,
-0.91247,1.83235e-07,-1.00047,-0.999965,
-0.912348,1.79074e-07,-1.00032,-0.999965,
-0.912226,1.80892e-07,-1.00013,-0.999965,
-0.912104,2.03124e-07,-0.999932,-0.999964,
-0.911982,2.11205e-07,-0.999742,-0.999964,
-0.91186,1.88308e-07,-0.999574,-0.999964,
-0.911738,2.32106e-07,-0.999444,-0.999964,
-0.911616,1.94623e-07,-0.999364,-0.999963,
-0.911494,1.44199e-07,-0.999341,-0.999963,
-0.911372,2.39426e-07,-0.999376,-0.999963,
-0.911249,1.66614e-07,-0.999466,-0.999963,
-0.911127,2.13686e-07,-0.999604,-0.999962,
-0.911005,2.06309e-07,-0.999776,-0.999962,
-0.910883,1.72151e-07,-0.999969,-0.999962,
-0.910761,1.82986e-07,-1.00016,-0.999962,
-0.910639,2.06639e-07,-1.00034,-0.999961,
-0.910517,2.19927e-07,-1.00049,-0.999961,
-0.910395,2.11616e-07,-1.0006,-0.999961,
-0.910273,1.80124e-07,-1.00065,-0.999961,
-0.910151,2.28319e-07,-1.00065,-0.99996,
-0.910029,1.73328e-07,-1.00059,-0.99996,
-0.909907,1.53482e-07,-1.00048,-0.99996,
-0.909785,1.80064e-07,-1.00032,-0.99996,
-0.909662,1.64957e-07,-1.00014,-0.999959,
-0.90954,1.80214e-07,-0.999948,-0.999959,
-0.909418,2.00579e-07,-0.999758,-0.999959,
-0.909296,1.8667e-07,-0.999589,-0.999958,
-0.909174,1.67593e-07,-0.999457,-0.999958,
-0.909052,1.90857e-07,-0.999371,-0.999958,
-0.90893,1.84548e-07,-0.99934,-0.999958,
-0.908808,1.95511e-07,-0.999365,-0.999957,
-0.908686,2.1174e-07,-0.999446,-0.999957,
-0.908564,2.09263e-07,-0.999575,-0.999957,
-0.908442,2.49571e-07,-0.99974,-0.999957,
-0.90832,1.80845e-07,-0.999927,-0.999956,
-0.908198,1.83047e-07,-1.00012,-0.999956,
-0.908075,2.1478e-07,-1.0003,-0.999956,
-0.907953,1.91289e-07,-1.00046,-0.999955,
-0.907831,2.13973e-07,-1.00058,-0.999955,
-0.907709,1.77842e-07,-1.00065,-0.999955,
-0.907587,1.80196e-07,-1.00066,-0.999955,
-0.907465,1.98368e-07,-1.00062,-0.999954,
-0.907343,2.22761e-07,-1.00052,-0.999954,
-0.907221,2.14522e-07,-1.00038,-0.999954,
-0.907099,1.69701e-07,-1.00021,-0.999953,
-0.906977,2.33425e-07,-1.00002,-0.999953,
-0.906855,1.85373e-07,-0.999827,-0.999953,
-0.906733,2.22696e-07,-0.99965,-0.999952,
-0.906611,1.89816e-07,-0.999503,-0.999952,
-0.906488,1.88994e-07,-0.999398,-0.999952,
-0.906366,1.7215e-07,-0.999344,-0.999952,
-0.906244,2.16786e-07,-0.999345,-0.999951,
-0.906122,2.10364e-07,-0.999401,-0.999951,
-0.906,2.11823e-07,-0.999508,-0.999951,
-0.905878,1.90818e-07,-0.999655,-0.99995,
-0.905756,1.84946e-07,-0.999832,-0.99995,
-0.905634,1.79332e-07,-1.00002,-0.99995,
-0.905512,2.00727e-07,-1.00021,-0.999949,
-0.90539,1.71976e-07,-1.00038,-0.999949,
-0.905268,2.03505e-07,-1.00052,-0.999949,
-0.905146,1.65865e-07,-1.00062,-0.999948,
-0.905023,2.01151e-07,-1.00066,-0.999948,
-0.904901,2.16557e-07,-1.00065,-0.999948,
-0.904779,1.8594e-07,-1.00058,-0.999947,
-0.904657,1.71827e-07,-1.00047,-0.999947,
-0.904535,1.71201e-07,-1.00032,-0.999947,
-0.904413,2.00861e-07,-1.00014,-0.999947,
-0.904291,2.13166e-07,-0.999952,-0.999946,
-0.904169,1.65313e-07,-0.999766,-0.999946,
-0.904047,1.90278e-07,-0.999599,-0.999946,
-0.903925,1.9245e-07,-0.999466,-0.999945,
-0.903803,1.46391e-07,-0.999376,-0.999945,
-0.903681,1.82947e-07,-0.999338,-0.999944,
-0.903559,1.79544e-07,-0.999354,-0.999944,
-0.903436,2.1491e-07,-0.999423,-0.999944,
-0.903314,2.20846e-07,-0.999539,-0.999943,
-0.903192,1.67951e-07,-0.999693,-0.999943,
-0.90307,1.87298e-07,-0.999872,-0.999943,
-0.902948,2.15076e-07,-1.00006,-0.999942,
-0.902826,2.12772e-07,-1.00025,-0.999942,
-0.902704,1.71315e-07,-1.00041,-0.999942,
-0.902582,1.86273e-07,-1.00054,-0.999941,
-0.90246,1.77974e-07,-1.00063,-0.999941,
-0.902338,2.07984e-07,-1.00066,-0.999941,
-0.902216,1.98447e-07,-1.00065,-0.99994,
-0.902094,2.25311e-07,-1.00058,-0.99994,
-0.901972,1.84961e-07,-1.00046,-0.99994,
-0.901849,1.83563e-07,-1.00031,-0.999939,
-0.901727,1.8737e-07,-1.00013,-0.999939,
-0.901605,2.19972e-07,-0.99994,-0.999938,
-0.901483,1.95951e-07,-0.999757,-0.999938,
-0.901361,2.12187e-07,-0.999593,-0.999938,
-0.901239,1.57863e-07,-0.999462,-0.999937,
-0.901117,2.19343e-07,-0.999374,-0.999937,
-0.900995,1.86432e-07,-0.999336,-0.999937,
-0.900873,1.87003e-07,-0.999351,-0.999936,
-0.900751,2.03112e-07,-0.999418,-0.999936,
-0.900629,2.09017e-07,-0.999531,-0.999935,
-0.900507,1.81184e-07,-0.999682,-0.999935,
-0.900385,2.00841e-07,-0.999858,-0.999935,
-0.900262,1.83136e-07,-1.00004,-0.999934,
-0.90014,2.05893e-07,-1.00023,-0.999934,
-0.900018,2.16613e-07,-1.00039,-0.999934,
-0.899896,1.97535e-07,-1.00053,-0.999933,
-0.899774,1.92762e-07,-1.00062,-0.999933,
-0.899652,2.04728e-07,-1.00066,-0.999932,
-0.89953,2.18789e-07,-1.00065,-0.999932,
-0.899408,2.15507e-07,-1.00059,-0.999932,
-0.899286,1.94904e-07,-1.00049,-0.999931,
-0.899164,1.6586e-07,-1.00034,-0.999931,
-0.899042,1.7705e-07,-1.00017,-0.99993,
-0.89892,1.68285e-07,-0.999983,-0.99993,
-0.898798,2.03954e-07,-0.999799,-0.99993,
-0.898675,1.9888e-07,-0.999631,-0.999929,
-0.898553,2.28509e-07,-0.999492,-0.999929,
-0.898431,1.85649e-07,-0.999393,-0.999928,
-0.898309,1.48838e-07,-0.999341,-0.999928,
-0.898187,2.42591e-07,-0.99934,-0.999927,
-0.898065,2.08513e-07,-0.999391,-0.999927,
-0.897943,2.17309e-07,-0.999489,-0.999927,
-0.897821,2.15373e-07,-0.999627,-0.999926,
-0.897699,2.01076e-07,-0.999793,-0.999926,
-0.897577,2.22868e-07,-0.999976,-0.999925,
-0.897455,2.18678e-07,-1.00016,-0.999925,
-0.897333,2.25095e-07,-1.00033,-0.999924,
-0.897211,1.68095e-07,-1.00048,-0.999924,
-0.897088,2.42849e-07,-1.00059,-0.999924,
-0.896966,1.90121e-07,-1.00065,-0.999923,
-0.896844,2.21067e-07,-1.00067,-0.999923,
-0.896722,1.87882e-07,-1.00063,-0.999922,
-0.8966,1.88421e-07,-1.00054,-0.999922,
-0.896478,1.89416e-07,-1.00042,-0.999921,
-0.896356,1.76011e-07,-1.00026,-0.999921,
-0.896234,2.15022e-07,-1.00008,-0.999921,
-0.896112,1.79806e-07,-0.999893,-0.99992,
-0.89599,2.17531e-07,-0.999717,-0.99992,
-0.895868,1.84005e-07,-0.999562,-0.999919,
-0.895746,1.92533e-07,-0.999441,-0.999919,
-0.895624,1.96585e-07,-0.999363,-0.999918,
-0.895501,1.88535e-07,-0.999332,-0.999918,
-0.895379,1.97245e-07,-0.999353,-0.999917,
-0.895257,1.94535e-07,-0.999423,-0.999917,
-0.895135,1.5647e-07,-0.999536,-0.999916,
-0.895013,2.29846e-07,-0.999684,-0.999916,
-0.894891,1.44453e-07,-0.999857,-0.999915,
-0.894769,2.00933e-07,-1.00004,-0.999915,
-0.894647,1.57889e-07,-1.00022,-0.999914,
-0.894525,1.8446e-07,-1.00038,-0.999914,
-0.894403,2.17625e-07,-1.00052,-0.999914,
-0.894281,1.66231e-07,-1.00061,-0.999913,
-0.894159,2.35261e-07,-1.00066,-0.999913,
-0.894037,1.81546e-07,-1.00066,-0.999912,
-0.893914,1.8249e-07,-1.00061,-0.999912,
-0.893792,1.94007e-07,-1.00052,-0.999911,
-0.89367,1.86375e-07,-1.00038,-0.999911,
-0.893548,1.89668e-07,-1.00022,-0.99991,
-0.893426,1.60702e-07,-1.00004,-0.99991,
-0.893304,1.82958e-07,-0.999858,-0.999909,
-0.893182,1.84741e-07,-0.999686,-0.999909,
-0.89306,1.85903e-07,-0.999538,-0.999908,
-0.892938,1.93182e-07,-0.999425,-0.999908,
-0.892816,2.13486e-07,-0.999354,-0.999907,
-0.892694,2.29232e-07,-0.999331,-0.999907,
-0.892572,1.95076e-07,-0.999357,-0.999906,
-0.892449,2.27711e-07,-0.999432,-0.999906,
-0.892327,2.10521e-07,-0.999548,-0.999905,
-0.892205,2.08911e-07,-0.999697,-0.999905,
-0.892083,1.88458e-07,-0.999869,-0.999904,
-0.891961,1.76587e-07,-1.00005,-0.999903,
-0.891839,1.76654e-07,-1.00023,-0.999903,
-0.891717,2.44038e-07,-1.00039,-0.999902,
-0.891595,1.82879e-07,-1.00052,-0.999902,
-0.891473,1.86869e-07,-1.00061,-0.999901,
-0.891351,2.47658e-07,-1.00066,-0.999901,
-0.891229,1.83243e-07,-1.00066,-0.9999,
-0.891107,1.55844e-07,-1.00062,-0.9999,
-0.890985,2.10127e-07,-1.00052,-0.999899,
-0.890862,1.80125e-07,-1.00039,-0.999899,
-0.89074,2.32488e-07,-1.00023,-0.999898,
-0.890618,1.95141e-07,-1.00005,-0.999898,
-0.890496,2.21854e-07,-0.999874,-0.999897,
-0.890374,2.17741e-07,-0.999703,-0.999896,
-0.890252,1.77657e-07,-0.999553,-0.999896,
-0.89013,1.85334e-07,-0.999436,-0.999895,
-0.890008,2.01404e-07,-0.99936,-0.999895,
-0.889886,1.64675e-07,-0.99933,-0.999894,
-0.889764,2.19887e-07,-0.999348,-0.999894,
-0.889642,1.4835e-07,-0.999414,-0.999893,
-0.88952,2.38618e-07,-0.999522,-0.999893,
-0.889398,2.31731e-07,-0.999664,-0.999892,
-0.889275,2.31325e-07,-0.999831,-0.999891,
-0.889153,2.49206e-07,-1.00001,-0.999891,
-0.889031,1.91002e-07,-1.00019,-0.99989,
-0.888909,2.28549e-07,-1.00035,-0.99989,
-0.888787,1.90135e-07,-1.00049,-0.999889,
-0.888665,1.93893e-07,-1.00059,-0.999888,
-0.888543,1.90746e-07,-1.00066,-0.999888,
-0.888421,2.33952e-07,-1.00067,-0.999887,
-0.888299,2.17395e-07,-1.00064,-0.999887,
-0.888177,1.72746e-07,-1.00056,-0.999886,
-0.888055,1.8658e-07,-1.00044,-0.999886,
-0.887933,1.87099e-07,-1.00029,-0.999885,
-0.887811,2.08917e-07,-1.00012,-0.999884,
-0.887688,1.66367e-07,-0.99994,-0.999884,
-0.887566,1.87919e-07,-0.999766,-0.999883,
-0.887444,1.98383e-07,-0.999608,-0.999882,
-0.887322,2.21771e-07,-0.999478,-0.999882,
-0.8872,2.37645e-07,-0.999385,-0.999881,
-0.887078,1.73169e-07,-0.999336,-0.999881,
-0.886956,2.26707e-07,-0.999333,-0.99988,
-0.886834,1.81846e-07,-0.999378,-0.999879,
-0.886712,2.06806e-07,-0.999466,-0.999879,
-0.88659,1.77577e-07,-0.999592,-0.999878,
-0.886468,1.73292e-07,-0.999747,-0.999878,
-0.886346,1.9859e-07,-0.999919,-0.999877,
-0.886224,2.01852e-07,-1.0001,-0.999876,
-0.886101,1.8016e-07,-1.00027,-0.999876,
-0.885979,2.04846e-07,-1.00042,-0.999875,
-0.885857,1.881e-07,-1.00054,-0.999874,
-0.885735,1.77153e-07,-1.00063,-0.999874,
-0.885613,2.06315e-07,-1.00067,-0.999873,
-0.885491,1.44916e-07,-1.00066,-0.999872,
-0.885369,1.94237e-07,-1.00061,-0.999872,
-0.885247,1.77589e-07,-1.00052,-0.999871,
-0.885125,2.30672e-07,-1.00039,-0.99987,
-0.885003,1.9382e-07,-1.00023,-0.99987,
-0.884881,2.21651e-07,-1.00006,-0.999869,
-0.884759,1.79328e-07,-0.999878,-0.999868,
-0.884637,1.87581e-07,-0.99971,-0.999868,
-0.884514,2.00099e-07,-0.999561,-0.999867,
-0.884392,1.92568e-07,-0.999443,-0.999866,
-0.88427,2.06807e-07,-0.999364,-0.999866,
-0.884148,2.17243e-07,-0.999328,-0.999865,
-0.884026,1.85918e-07,-0.999339,-0.999864,
-0.883904,1.88182e-07,-0.999395,-0.999864,
-0.883782,1.94514e-07,-0.999493,-0.999863,
-0.88366,2.44209e-07,-0.999626,-0.999862,
-0.883538,1.90585e-07,-0.999784,-0.999862,
-0.883416,2.36619e-07,-0.999957,-0.999861,
-0.883294,1.83078e-07,-1.00013,-0.99986,
-0.883172,2.23143e-07,-1.0003,-0.999859,
-0.88305,2.01301e-07,-1.00045,-0.999859,
-0.882927,1.7229e-07,-1.00056,-0.999858,
-0.882805,1.91572e-07,-1.00064,-0.999857,
-0.882683,1.92989e-07,-1.00067,-0.999857,
-0.882561,1.92474e-07,-1.00066,-0.999856,
-0.882439,2.26578e-07,-1.0006,-0.999855,
-0.882317,2.28235e-07,-1.00051,-0.999854,
-0.882195,1.97071e-07,-1.00037,-0.999854,
-0.882073,2.09685e-07,-1.00021,-0.999853,
-0.881951,1.93433e-07,-1.00004,-0.999852,
-0.881829,2.03495e-07,-0.999867,-0.999852,
-0.881707,1.44155e-07,-0.999701,-0.999851,
-0.881585,2.28803e-07,-0.999555,-0.99985,
-0.881462,2.06707e-07,-0.99944,-0.999849,
-0.88134,1.84314e-07,-0.999362,-0.999849,
-0.881218,2.24341e-07,-0.999327,-0.999848,
-0.881096,1.65122e-07,-0.999337,-0.999847,
-0.880974,2.21711e-07,-0.999393,-0.999846,
-0.880852,2.02137e-07,-0.999488,-0.999846,
-0.88073,2.09448e-07,-0.999619,-0.999845,
-0.880608,2.02909e-07,-0.999775,-0.999844,
-0.880486,2.37671e-07,-0.999946,-0.999843,
-0.880364,1.88473e-07,-1.00012,-0.999843,
-0.880242,2.29633e-07,-1.00029,-0.999842,
-0.88012,1.81683e-07,-1.00043,-0.999841,
-0.879998,2.16234e-07,-1.00055,-0.99984,
-0.879875,2.45654e-07,-1.00063,-0.999839,
-0.879753,1.98465e-07,-1.00067,-0.999839,
-0.879631,2.05799e-07,-1.00067,-0.999838,
-0.879509,1.87574e-07,-1.00062,-0.999837,
-0.879387,1.92363e-07,-1.00053,-0.999836,
-0.879265,2.04988e-07,-1.0004,-0.999836,
-0.879143,2.07846e-07,-1.00025,-0.999835,
-0.879021,2.13987e-07,-1.00008,-0.999834,
-0.878899,1.9019e-07,-0.999905,-0.999833,
-0.878777,2.53188e-07,-0.999737,-0.999832,
-0.878655,2.19259e-07,-0.999587,-0.999831,
-0.878533,2.09501e-07,-0.999464,-0.999831,
-0.878411,1.81963e-07,-0.999377,-0.99983,
-0.878288,1.91678e-07,-0.99933,-0.999829,
-0.878166,1.97841e-07,-0.999328,-0.999828,
-0.878044,1.84251e-07,-0.99937,-0.999827,
-0.877922,2.26069e-07,-0.999453,-0.999827,
-0.8778,1.81066e-07,-0.999573,-0.999826,
-0.877678,2.36913e-07,-0.99972,-0.999825,
-0.877556,1.60738e-07,-0.999885,-0.999824,
-0.877434,2.13746e-07,-1.00006,-0.999823,
-0.877312,1.71463e-07,-1.00023,-0.999822,
-0.87719,2.14475e-07,-1.00038,-0.999822,
-0.877068,1.44459e-07,-1.00051,-0.999821,
-0.876946,2.08152e-07,-1.00061,-0.99982,
-0.876824,2.02121e-07,-1.00066,-0.999819,
-0.876701,2.3049e-07,-1.00068,-0.999818,
-0.876579,2.3967e-07,-1.00064,-0.999817,
-0.876457,1.69467e-07,-1.00057,-0.999816,
-0.876335,2.24028e-07,-1.00046,-0.999816,
-0.876213,2.23876e-07,-1.00032,-0.999815,
-0.876091,2.09839e-07,-1.00016,-0.999814,
-0.875969,2.27249e-07,-0.99999,-0.999813,
-0.875847,1.87458e-07,-0.999819,-0.999812,
-0.875725,2.08583e-07,-0.99966,-0.999811,
-0.875603,1.49866e-07,-0.999524,-0.99981,
-0.875481,1.94943e-07,-0.999418,-0.999809,
-0.875359,1.91436e-07,-0.999349,-0.999808,
-0.875237,2.00121e-07,-0.999323,-0.999808,
-0.875114,1.9225e-07,-0.99934,-0.999807,
-0.874992,1.48092e-07,-0.999399,-0.999806,
-0.87487,1.88022e-07,-0.999497,-0.999805,
-0.874748,1.8614e-07,-0.999628,-0.999804,
-0.874626,2.10058e-07,-0.999782,-0.999803,
-0.874504,2.08478e-07,-0.99995,-0.999802,
-0.874382,1.95796e-07,-1.00012,-0.999801,
-0.87426,2.16596e-07,-1.00029,-0.9998,
-0.874138,2.42325e-07,-1.00043,-0.999799,
-0.874016,1.97718e-07,-1.00055,-0.999798,
-0.873894,2.02104e-07,-1.00063,-0.999797,
-0.873772,2.09478e-07,-1.00067,-0.999797,
-0.87365,1.94118e-07,-1.00067,-0.999796,
-0.873527,2.17896e-07,-1.00063,-0.999795,
-0.873405,1.86071e-07,-1.00055,-0.999794,
-0.873283,1.99134e-07,-1.00043,-0.999793,
-0.873161,2.24656e-07,-1.00028,-0.999792,
-0.873039,2.01517e-07,-1.00012,-0.999791,
-0.872917,2.14421e-07,-0.99995,-0.99979,
-0.872795,1.83834e-07,-0.999783,-0.999789,
-0.872673,2.08369e-07,-0.999629,-0.999788,
-0.872551,2.30434e-07,-0.999499,-0.999787,
-0.872429,1.63166e-07,-0.9994,-0.999786,
-0.872307,1.98208e-07,-0.99934,-0.999785,
-0.872185,2.0367e-07,-0.99932,-0.999784,
-0.872063,2.26766e-07,-0.999344,-0.999783,
-0.87194,1.90121e-07,-0.999409,-0.999782,
-0.871818,1.46332e-07,-0.999511,-0.999781,
-0.871696,2.22534e-07,-0.999644,-0.99978,
-0.871574,1.91216e-07,-0.999799,-0.999779,
-0.871452,2.18312e-07,-0.999966,-0.999778,
-0.87133,1.89179e-07,-1.00014,-0.999777,
-0.871208,1.82973e-07,-1.0003,-0.999776,
-0.871086,2.06112e-07,-1.00044,-0.999775,
-0.870964,2.27608e-07,-1.00055,-0.999774,
-0.870842,1.95063e-07,-1.00063,-0.999773,
-0.87072,2.2399e-07,-1.00068,-0.999772,
-0.870598,1.43463e-07,-1.00067,-0.999771,
-0.870475,1.76728e-07,-1.00063,-0.99977,
-0.870353,2.32348e-07,-1.00055,-0.999769,
-0.870231,2.3778e-07,-1.00043,-0.999768,
-0.870109,2.13297e-07,-1.00029,-0.999767,
-0.869987,1.7456e-07,-1.00013,-0.999766,
